date,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49
2000-01-18,47.29152054011977,773.2381228291173,308.69959977771606,346.6717670374748,932.36123710381,657.7853790007929,124.4610526976787,284.5482492082007,607.9133716170594,493.1848348778997,251.31670202145676,757.2936492831109,614.1898828862694,710.8169986111566,311.65076052080883,724.6649756820307,82.50785559560406,569.2086942522701,444.78807676874874,261.50534207781044,397.34643579731704,1015.0345270736002,666.2216240595003,210.92279400815772,280.7546578690062,734.1260554610257,768.2855636028221,659.6588111262838,122.83813374595977,817.2633055980975,201.2747601694449,968.3093531647575,873.4341134459467,38.570142957206826,800.5231212269563,887.4831399130235,928.4393388456302,27.865993796334624,138.34986713005136,81.35773245459688,102.08773028614485,530.8421796047697,261.9621756036242,979.687314568782,811.2446463442801,772.349719643318,554.6295438199087,909.4350125006677,525.0743886788051,248.9698844129984
2000-01-19,46.91201477457585,773.2540183229845,310.82272661527594,347.28944324840705,931.6421011233937,668.8368577611187,118.7509371105676,283.96955690466626,605.0939577440829,500.3608964150144,251.37587988194008,747.9340110544847,588.6920120219978,703.244592435233,316.9921702505049,750.7824536361362,81.3025564553403,561.7213935244458,440.9895576867369,266.7033998138628,379.07844836567637,997.093016173688,679.1196574945636,208.22635180696557,285.1875844101185,737.4554297507763,751.8405950570391,682.0007105197835,118.25332634165682,839.875715015978,210.94593825757377,958.2311162441584,844.4496270221193,38.21083149195301,813.0616377827149,879.5692812634286,978.8856206075016,28.0029106297903,130.70445370245812,81.97189396563606,106.5604509578395,550.0412810449732,255.10339128901384,995.756591175879,886.7717519251227,775.1445934207503,548.8692709528349,890.3984384839168,504.9277362843562,259.22782238298885
2000-01-20,48.65864204944636,771.6100479030109,321.91822969746414,344.127446274711,931.1383217827523,653.317860613003,121.0783070609495,287.95898609409045,624.2720868280735,468.6104763101783,250.13348768831997,763.5452163860471,588.8330143570026,706.9739111763957,331.15341762278905,715.4966925760949,83.32695983178635,571.8799895817508,443.3723372557,264.1412769795962,384.20980953208567,1002.4846068227511,675.7131894206552,202.59172024487117,288.51060170435727,779.522560806103,694.2160525756815,699.3794745663838,141.37632145758232,809.7938525335205,211.5527175085103,956.2440965467141,907.0244590830287,37.625098191294065,815.3107278579506,916.5357439359487,948.1606894487481,27.902849224312735,131.24860073471547,81.50201606869078,112.25867566056607,534.2564459798296,269.818473880172,994.6716691892851,876.1439444795647,775.5155395858683,552.7076299331596,910.4210228537474,496.2120385469064,266.299203800519
2000-01-21,47.08156542800456,770.458143750424,307.74147261425145,344.702533511046,931.9519558913884,628.490544917703,127.8744748256391,280.94694325972057,597.6628269016852,464.4647168911395,251.571377882261,760.2813305424014,588.9355860841689,714.3120506697037,329.3324152084381,748.8022378895605,83.60083550464363,562.2888603808323,443.902461765082,262.607308877353,386.032826442995,998.6566104844253,707.2034248312025,193.86325712958424,291.74584511398973,745.4794589192211,724.9000672704099,700.8060191642612,120.34015655965821,822.4434870741027,188.09560682275495,916.2609430216763,859.4283337629248,38.79431691551453,790.284046395694,854.8277087548701,975.1583363339565,30.283189975378704,138.29164540789205,83.04217650700484,105.65601915755614,516.4145232049161,281.2125916638644,1010.4272067141668,800.3955926657679,772.8419452633053,539.4526979201413,894.0836010542213,518.0276741376357,268.20139358940776
2000-01-24,47.86917648404677,772.8779893008997,301.1119094077401,346.16209906193853,932.2277863248531,627.2612231838294,126.73383404606703,281.2730683330754,627.948662478221,459.54423086254064,251.36713692427648,752.1528321224979,598.4741053109445,705.523919093902,332.5044573918855,688.9439178433066,83.88150836010259,578.2370268995246,441.8490298806586,262.09429248842054,368.07972607599856,1005.2466276595042,679.3374740688278,207.5377833919625,283.82471911059514,753.3662834024425,734.8405284703967,657.241188737616,120.68356954842874,821.5606858751332,192.18645566166154,923.2524702504801,886.8550938173312,39.06957656368814,795.9025999193109,900.0659819689075,930.1971128519027,29.540586649202428,138.84483365820194,82.72985270629717,106.76291154981702,509.59984828370546,252.1245348909148,1001.1115499188218,848.0263059719066,772.9063936137326,545.9049681686037,901.4239621130139,513.4376261863248,271.3001485180877
2000-01-25,47.53862560384383,773.6942888182814,298.8245450149898,348.8532689838218,931.8960215113623,625.7347185428256,133.5927792194023,280.97947002467623,617.3359217452015,466.54412526019723,251.2527427558992,749.332441975344,598.2551753158399,710.3593481652067,317.28390197981406,727.3550658627784,84.8715979039675,572.1745045953253,444.33622110204396,267.39604286845315,372.91845894144416,979.8249347425404,633.5750008603595,204.92600533570024,292.3419450250665,697.3868560877175,729.8897303644383,680.7460532058957,122.08722181008375,792.8691852411687,195.08917241077353,945.0448709547687,836.1430462053554,38.86512235620041,808.7113721975825,896.3314697244775,996.7708464976729,29.721937309190597,131.7093630923687,83.41898321906193,102.3923393362569,510.3539785557458,273.11416764620606,971.2960552623158,831.6277039220307,770.7608608457758,542.3788917357563,905.2811783659321,465.35582114391997,279.9456859927773
2000-01-26,48.312428521389485,774.3232244028192,298.1543144011898,345.1271037387951,932.6367096827239,576.5180228277652,123.7806327172781,284.6706717674787,602.6701461810708,486.70349505990634,252.58719798825513,759.3794894220629,603.2849486256315,705.5944372254979,323.45416302796167,691.1870640254782,84.24692255695433,628.1086212522108,447.7840638910838,263.6219414525264,373.1278465980517,1006.300702798698,609.475681925162,209.4773739282686,288.1129469705929,746.516284054304,667.9620239686063,653.692325736146,128.5571397627517,824.9339037722747,203.89335510157343,937.7117047284553,874.2421199685853,38.45859344280633,805.0355863116974,922.9850985698941,955.7554632509263,29.059111990371044,135.87491674943004,82.50469907610623,110.08843513015451,538.2246917543251,272.1787023072462,960.2786801805987,879.9063021219673,776.5598836129974,551.4336195909393,904.3803314206157,482.2880540326579,256.4725263377262
2000-01-27,45.84412914735761,771.4788003235964,293.12547984148665,345.68765406665096,931.3171465569657,615.3195065419728,125.9423984589514,286.7067219236429,629.9548402520622,494.78791041571725,251.6358267921948,766.7384194626211,603.4775169014636,712.6496398367206,337.45305280381405,695.6629346172148,82.061412758199,581.8938109782639,443.3538377277474,267.0453875419208,381.8134932560415,984.9410162565598,675.9084217594741,215.3803793191535,296.8932040556435,772.4851568396834,791.0369929924227,662.7502319035774,132.31341055141183,848.7857547647225,191.142137867339,953.8555703835634,789.0897941592933,38.30770438440138,808.2238693051866,871.4849620034511,962.2953951555897,29.6344927695185,139.75751711972222,83.74057222628691,105.88077198775716,531.541708568272,268.5771016850738,947.6568461602016,857.9850717526294,774.0188465383758,544.95186107422,908.8930875862919,497.44318862742807,267.5581962255306
2000-01-28,48.5209432667386,774.0056560931605,306.4877565755243,348.24746340974525,931.2410758257182,633.2053874713321,126.31040180548767,285.44797616329174,636.4780166210429,461.0464823788753,251.9943528317395,750.725764518173,588.0331889566344,715.0021792390205,322.5341681290637,713.3189118184644,83.55861255256691,593.4427919007381,442.76452308377486,262.23143736357565,387.2022138876428,982.6105301889239,662.6179931677938,204.34333545452887,270.24351003933276,772.1708558612229,702.0498335577591,670.4350133662689,128.97876649542334,800.4212846813514,203.7084840847733,939.3757462972528,893.2248107036636,38.69271956132137,796.1307817143571,875.5794025872968,957.0763103395676,28.35295143991318,124.07990973248332,82.79068070418796,101.48647529604563,549.0055028559217,285.2274597596474,990.5251339210224,844.3968175844948,777.8600486847987,552.6405894059882,906.1345508538757,515.8688541652999,264.92806830630667
2000-01-31,47.778945401917795,773.5180628489824,296.8771485682509,343.46905738826564,930.0450369323248,647.7951440047451,125.42233811570601,276.8491750049672,608.2578365892875,495.5656999298792,251.72458259611733,735.1976095651047,585.673412648032,710.8950783770531,331.89425199988796,747.5307657520111,84.00750351272885,633.7397137689948,439.1609567709225,265.81780864746446,380.6574424499692,991.6274845074735,677.3078866981233,202.67228262560593,291.654041767387,738.7120816980972,746.9024667142803,724.3045844530628,135.1694879439862,829.1059307182359,198.41878279968492,947.0066676947316,839.2140385179576,38.571284192214065,799.186520821888,878.204163351469,923.6474202289642,27.819029988259125,137.1032601479541,82.42362935953709,104.32197650441273,527.6433965981533,246.1998483258363,961.9568167301572,851.867777911862,779.1320531472896,554.0166946713667,909.7686366156325,496.0667670907292,245.0914084201133
2000-02-01,48.30799092458354,773.9885916183988,300.9514242661373,345.93920916079605,931.2147458550213,637.7900882515128,132.52887635620283,278.66452407002544,620.8970343434142,498.8800223243619,252.6706548611706,755.29039006783,593.391628439139,710.6563517322805,315.74508952418665,693.0771743793156,83.4976898941945,571.8762112374769,438.31953820284906,266.408596509955,396.6004656267697,1003.0041177007059,690.9314981645829,207.47544408846994,303.0712521712157,759.1824380982915,681.0036210461345,648.5944483679125,130.8400243786582,844.7313808868836,191.74382188196952,986.2540755715335,846.2755453291344,38.21580784636432,788.8795615042673,884.6048669286442,973.8375122329172,28.723630136521642,125.12349337638287,83.16664966096964,104.0585175287396,543.6595855284412,259.5269427019949,979.9450390424342,865.0987872012507,776.1406911215878,541.7248107776765,916.7354651662364,533.9320027284199,248.41058318418052
2000-02-02,47.345241838473406,773.2538150515015,313.937612011289,344.62513382672995,932.2000640322194,605.7713345428267,125.92530260058388,278.03927414078726,595.9758438575661,505.4677128944809,251.49039341520216,766.1121153545031,585.6988948706254,709.2748427545304,325.61083752119595,714.7141378392525,81.44484062693861,589.7127711916266,449.62430547734226,268.46281759520735,361.7994014012743,1001.6095844268507,717.384051816569,207.7231947315172,282.78731326206895,727.5159763229582,695.3134931873167,673.236184689656,127.59713920287545,745.8867816291287,202.0965367980959,957.0377624667714,819.9281339327862,38.071141241533084,807.4874256915676,875.2226913485481,951.1851118391429,26.000809267418504,123.18213998597554,82.80096308533305,104.53200037734192,544.1121443845569,292.0057122242632,968.8170766495895,774.7539268646665,777.3473932519578,551.0158560846475,910.6875115497385,513.101015682973,276.99909433625857
2000-02-03,46.82416617982829,775.2705037759399,306.5978458484772,342.37168292120657,931.4343441825894,647.3739293048792,124.93704238741182,284.15264594186397,609.0336113663553,539.2263417254755,252.57609688341932,736.9338062335413,606.636310973274,709.1822527457588,336.51120151332793,731.5868404899531,81.28970679924075,600.4484112617034,437.5339435179356,263.5175017734727,366.1403855543403,998.3325643036308,656.9674116512416,204.006151313624,284.08624652634904,774.6526779682956,732.8018694724882,679.7613476862084,134.54848678816234,828.7274353396189,214.29516369716973,949.1594001314849,919.4312641226071,37.8452898590102,798.8138029429057,856.7808196691102,979.1364617090801,28.73823091335368,125.5859558441532,83.17873289097244,103.59272762475953,538.5805923932576,278.20668452857865,1012.2102700046535,866.8459153946834,777.48018696502,544.7133937348611,905.0638420073578,499.04285983013364,248.54368536697368
2000-02-04,47.25978458651109,775.6929221093495,304.72026439702813,344.55887411480745,931.6318747615039,617.8280645216544,136.69531830209417,294.8302441266104,631.0442507838455,507.97748896460286,251.11075093848856,754.4699253066627,592.3645891304533,711.2134864634041,336.1149042777753,728.0401604943944,81.76901790717311,591.7502242081869,445.7748738632533,267.59852711058767,382.559976951891,981.926573805542,656.5216091860797,210.09614224787822,288.5305511234149,783.3205172112939,720.7595879429887,690.7768310225094,126.7412820937117,821.9483693922871,202.8657834625472,881.4999430318366,810.1664686887743,38.19236410001493,805.7521779404892,923.2159163877484,961.7673824811926,29.936275595226224,140.2024182950366,84.76354049208567,105.11123364522048,545.015931774372,264.43383645551734,1008.3982509252737,780.7194415816031,775.5776611678214,553.4789522965855,906.4686786246787,525.9045533800337,254.55780437468505
2000-02-07,47.163312121610524,775.0027584091142,309.02081163915653,343.76681434420965,931.0007892099045,596.9054942094234,128.6649428791232,289.2266912499048,604.2492905908483,492.0913399358616,252.82369884886367,749.0607432180104,605.1763646909594,701.3860901390581,309.48939144262613,760.764828057871,82.81742806236387,586.9526087718415,445.16403288586855,266.34765122857334,384.5385941514125,998.1498809104249,651.2965054815893,211.0433419894588,303.1375962114417,753.9263945681313,714.3595141877997,683.147624639959,127.21846417371303,824.4489503786334,210.3118066978925,989.0947420762845,869.1383649737977,38.026792239512325,805.5889921395351,906.7007644632488,966.8976476786158,29.09852415168017,128.78775942427933,82.68623094880255,102.36799830714756,534.1538774831288,259.86810996381314,1087.034308231911,850.7738319913695,771.516537393316,555.3044521386776,905.4639446522847,473.5264952437188,266.8684698425712
2000-02-08,47.79552902067331,771.6081331350252,305.07200678115055,345.038933762241,932.5842583632437,632.2519978348884,132.03941178671073,282.97920003610653,611.5620325675899,491.9922048960529,252.93290360796533,751.7504854296318,597.767075696139,711.5094290495814,327.3113709336456,726.184390500803,83.19401361967468,569.6532568697316,444.58482329039475,268.57812324278416,380.21366268013946,999.9920832831002,678.6158875332724,204.41823923922237,295.57137238468107,758.0328076858312,759.3278001360143,707.0152211519938,137.17881247272655,886.3586127984735,206.74810883205146,948.8862643324281,827.3217120580716,38.045299235844524,807.0091213553969,893.1244443638979,981.6219101836979,28.052918996205705,122.13990822684374,82.26983134971128,108.14918609658093,557.4332856457848,283.2000927302308,1024.3970519199563,840.81320865908,775.2108968210484,545.106557480271,905.9904039147297,464.47942925014127,256.77070164944183
2000-02-09,46.656533274902934,774.2622109701945,302.8893830161705,349.9283551599115,933.6625668885849,616.8720993284315,125.76596664307405,277.53215698783214,630.8854928575065,474.4167738582028,252.67112891696345,757.9227134389866,609.5115431049351,708.9688936044694,312.64592717778453,738.3170042108487,80.85439097796768,578.626799132409,440.13712083833417,266.6225465761722,386.59989837204733,986.5506459297927,667.9019128287134,207.08848851122895,293.86753250147484,754.5713934259325,784.6084243365899,682.5664327242507,128.60608132616952,854.6149497591816,185.16499945810577,958.8074687348715,819.5713026849764,38.63765453039926,795.0787786823686,887.6535729524692,962.2476992740366,26.299300025857455,130.75848517397597,82.57987392155256,104.76515861944046,500.30555702357714,276.2605133042277,996.9004966046549,847.6634798991184,772.4141768933524,553.2352844521316,891.7747481080368,518.5503344784994,279.8722180832276
2000-02-10,48.179312356666884,778.0581251456911,297.2618421830017,343.6277707568086,933.0703189543807,618.1456296320534,122.88676169297841,286.64081581583673,611.1169754258732,450.2656158899272,251.67300358383295,737.3185682365975,609.7912418848255,699.2149886206047,320.29069535203746,786.598525326147,82.53634325958122,569.3381144649874,444.2467185817426,266.33297941909234,377.3334955283773,982.6876700665789,682.0756908138486,202.58129672367215,278.28813626493616,767.8049621460011,712.7871190225745,719.2529932636521,125.2813187133011,838.9280998779142,200.7156379757966,904.0627256834769,927.1917598547101,39.152560056672364,815.4489489821647,872.6869788177642,982.4376546605395,25.52276596950525,128.01098826113764,83.43128768753954,107.24245481178492,563.7096665240279,272.13632404219436,976.5563074778536,805.3653183709242,775.5350156803925,546.3385855505267,901.5965411229179,477.70780020597346,265.7187298834086
2000-02-11,46.10149929423666,774.6045513673884,305.61684464812066,343.98920258468763,933.6933337248037,595.9133432991048,129.9792600250606,288.2487629628125,634.453881966354,496.9647850454491,251.29121251546098,759.6268219087706,582.9903737156365,716.2904403475661,334.89713442786535,713.8979413409585,84.264536748606,556.7321603141487,446.3922977900951,268.3139794616402,368.0084976098308,1011.9384727912757,602.9246063175704,206.9253296508415,278.38141578520185,741.3099716715226,733.3234515676592,690.4139877759283,124.25194485068664,801.9772348839083,202.35965989732557,953.204077331025,895.0617795005894,38.29453656646571,808.8643564435519,887.0358436441272,965.0594362714999,28.033674280348563,135.66963933017175,84.07390507203253,105.20627487263616,530.9551690307301,289.7899202120525,1025.4158974451318,877.970605410104,776.2895238695362,548.094886245793,897.7648041872343,533.6959489320487,279.9730415216001
2000-02-14,46.69792646942831,776.8842654375795,305.04240108996987,345.2992852874905,934.9973763625724,617.8613003829519,121.13318107376294,278.7006434817951,614.005207090475,464.3256431498353,251.33422990483024,757.399665440734,601.5362101269761,706.2608766775589,317.99220061823246,723.5973879466859,81.49889746525082,594.9033716548765,447.56662026389216,267.0666857847848,387.2773070545674,1003.6632989197608,657.3747905297009,207.73577023305742,283.0426030564278,750.2522821903435,720.997876222931,672.7499413918647,131.35499439430964,800.2077654447158,208.47435999756883,953.9823828084133,812.2872601320678,38.470173390390684,811.0383210325402,910.7659727337805,945.1083386886364,27.938718996752463,126.92602861827874,85.29564106227436,113.50665855463353,541.3686161236363,276.67678339003265,1094.6951723105665,805.948922738567,777.4254347504925,543.6772405209219,906.7231689636415,485.23077015908257,261.70798427528945
2000-02-15,46.95445309657039,777.5900278790962,314.8631647454797,347.2722951723267,934.4623989931707,624.88445777606,129.52322916515794,286.0918737976024,629.677241523338,499.86471530004377,251.4598258139171,750.3449442688911,590.5462644239046,712.9651468717418,316.72911629977995,739.8936979977401,82.27352546608013,578.8466521156986,446.75623385681655,263.50742488262546,387.7095415703322,981.7034745619991,658.1713242439953,211.84455152578604,288.6899896393746,755.1113399496427,749.3210211759914,695.7219256752686,121.30666758446947,827.7405900151276,206.32820205141985,939.0531436805916,852.3327358539532,38.297477149742434,795.2496912207633,893.610412581698,955.1117940990587,28.805892392313936,126.44818869947339,84.23399427720928,104.47843965349821,527.4156717238608,273.8536147351967,1029.861415767989,863.2720821039674,774.8268830696258,553.216942998246,903.8988821064055,497.21289255458316,273.8579846493943
2000-02-16,45.49277765754314,777.4423817696257,311.20562796974446,347.9265460285321,933.690569057432,618.1282359001501,130.43243237712383,289.0903154331895,605.1902697500612,518.1789312787101,252.61606046143493,734.1446443478884,607.0135904828792,704.7266221982024,335.4737210792264,718.0650316226549,80.36487096620954,606.8837357634342,441.6126737224537,266.20249432767855,379.76473545818277,998.2445592339501,646.1420622646098,210.46202036577526,286.5435264143786,766.6380821536686,711.3841269551648,707.1478142670933,127.75798924963449,784.1233214950203,194.7927606033916,944.560208120773,770.4153735685593,39.954142068814384,808.2917891608913,911.875332625799,919.8258248705871,30.153144854015412,124.5359323583269,84.68316391096755,99.56854989086064,542.3385769774027,291.56531726881377,927.1325509929665,855.6857630966568,778.4581156552804,549.8504670645783,900.3373600184397,487.72520431388773,284.99794137412664
2000-02-17,46.933221941629,775.0527133137882,303.2123851613154,350.44185312174767,933.9406391420175,613.9955197579684,123.99760213680466,278.3259053262715,646.8606321964867,465.525858880198,251.71696943226627,739.8193320260403,603.3277358804487,699.6841227032863,317.21396522194675,762.91401651944,80.3701800674513,564.97111603498,447.20723137815736,263.05323626692046,386.74055326226784,988.2066047042767,620.1423884465787,210.22692323447666,281.3776931947028,770.6628999837812,755.3008213277305,692.7788483420014,128.0096480695727,810.0067197402725,183.59049607479548,949.724175975615,901.2810876285057,39.94598786247305,802.6144821315146,871.7924436979237,939.3111471269009,28.92771073962999,131.39109557957858,84.85783165319019,100.36664246763124,489.70660151906475,255.04093962021076,1051.9673359494334,864.4224252104879,776.3696705415923,545.786877418926,912.032770621222,521.6402904203327,263.40326856735356
