date,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49
2000-01-19,678.8445677742633,749.1810368982202,185.5626006603689,503.75423138556243,161.50608087778963,704.4302098182243,529.1169481652323,608.1270506766332,620.9090854051971,547.0473143673993,195.1481192601772,174.21170013730116,708.2419077453943,311.11714097338984,406.6904590251761,417.8496657834963,460.23105715546785,35.190686515166945,453.8707177694765,907.3183148918067,355.2069107984963,679.884096342461,414.093143310955,970.5228577679845,642.5858071839278,715.1145038633133,220.43281346837054,212.52135466720162,226.1539151976053,243.31236966750475,730.5553069597463,491.5506726183498,248.93683061088115,33.80614622514653,997.9982084988648,171.95566952467377,113.85765069522904,375.8740954618769,916.4370561229146,522.468605343158,658.8237761550606,214.67097449721274,794.1009177064524,216.06682490831741,427.8318162340087,778.6310500196236,84.5437584467145,269.3140980862341,829.9889178199204,2.453089052013974
2000-01-20,733.1305446757584,728.9163048900368,197.21325393686402,495.7808127091885,164.49076938895044,732.2400998141123,529.9465185486729,601.9105511650323,633.8238783696737,557.6960018228181,175.02197303459062,164.39367181089256,704.804871941991,305.8154310654361,424.370678466223,415.2500695021157,440.9505177977696,35.01328197371397,462.0277945437811,909.4149281491991,332.04521368033073,702.0605014926681,397.26490573496,970.0731750003156,640.2767535507757,716.3584186371609,220.92640734868178,223.90062096184698,229.1199156248705,245.97006607344252,713.9053218115768,494.5485937806749,255.39265670675303,32.24137883318982,952.2795106558036,167.48569458063082,115.62121977303538,378.1467322933987,880.5934070933938,535.9723412076264,657.3502035062471,199.0399044559172,810.832726396084,217.1570805052365,427.7567528556338,780.6850743918026,84.71854335079651,274.8535937773203,818.5386543517906,1.7660254435774618
2000-01-21,718.9682785305224,737.887118480803,194.2382588508401,498.2632486217971,165.10086625216795,724.3844334652589,531.8361470574285,621.5761768142295,632.3575980236984,542.5312168924273,200.75947807211944,165.06434047177106,728.6841021807173,299.9660915633717,421.68658652183774,416.3583158380511,447.47397875339504,35.54419614459661,463.0989105057225,909.219838521347,325.33597544893826,697.0665921672877,405.7911223334766,1000.7301997274268,645.311468115126,729.6653411341405,220.4281534922679,214.42528828380753,223.87217563223192,252.10669547547351,672.0205069394615,492.13454394140996,255.17277666180058,31.758510822721618,968.1758466249521,170.05443911774142,113.76549207385581,387.0484405326932,848.3882944719938,512.5689773596122,658.2456200044167,199.93014852149446,843.1850198202968,239.51551297858154,427.2897940964503,778.7462921415723,79.26530544507531,271.27466861251224,816.4113738723064,2.0775738444537133
2000-01-24,736.626055475194,717.9428624982792,195.31031278703495,546.3302290660534,166.51615138342902,729.2110033583896,531.663965536964,575.5812038868262,632.7594887592985,554.7399354072929,201.65887796640473,164.84042627639542,685.4514182401089,297.33949007041656,422.26641603028577,415.9821642430474,440.6414065561548,35.59048331029322,464.05851500027023,907.141664132612,357.0653412720086,687.3574196989449,390.9979764932266,943.6121470780811,649.6723076811127,714.8034734489474,224.20268361322792,226.29241722004696,244.46965058626236,247.27931818694992,683.2182394612651,492.3863984836095,256.19859565842955,32.58769155868833,997.029635948743,166.96799522657258,114.52053022600857,388.08381534028314,850.1325289311026,513.6982177329979,658.7214740128214,203.89352851988997,768.946969768847,211.2849821895808,427.58367821355273,796.6677300992883,86.29450451460518,271.7785630903899,856.9842071970849,2.005405144678676
2000-01-25,674.0370318211484,725.5173914818882,189.07041513206357,500.35283658704526,164.5043210332516,706.0063794837608,532.0323233415737,606.7741689293683,627.2517656902447,558.3905126357852,191.8918231998899,169.5155124924887,693.434674366263,305.805968434647,443.4578721427106,412.69853978139207,449.724028016918,35.95960357929436,459.0207845890347,907.6947337999236,326.74529786653056,690.7398126797245,397.2265443068303,993.6556750895801,641.0738086222755,705.6589777898879,222.8196391333681,223.20565115048947,224.53407994771416,246.6393444441943,783.6520240352869,493.91209193667675,257.69316830908986,32.750821152970005,975.0206373625412,173.88865638005507,114.56517963508345,385.662137178238,886.1054301006735,512.063362304443,658.104792032057,203.26983765628893,831.1067180381425,222.918105348865,427.73860608949377,806.8715373970135,83.9824571068976,265.8305883463473,819.6504519266739,1.519878323578837
2000-01-26,667.0801448151791,694.17864407905,199.01597406606373,523.6350209173605,161.02970682416253,735.054214917114,532.163733466625,625.9227558070858,627.9922584835456,561.7396731920825,209.36319439152618,169.07060987175487,701.6856545151916,302.36633219550066,439.9755375336042,416.63352823711574,438.52737376314604,36.00730446916123,457.00644682135174,911.2737116534629,310.5987160522103,684.150587601786,410.7645715984147,988.5366799788478,655.9857271950492,709.444303128765,220.91613800721,227.05363107364326,224.2742685987625,251.51137297868328,782.0207961994427,492.52536341828375,252.6119327435192,32.40046954163263,979.2446231267913,170.83419739291662,111.76966340991723,386.6667068463352,861.3074604744974,525.8349541516835,657.4216762340118,218.76578955591188,827.5451419946749,219.17906812256592,427.2799411637177,775.6580779968369,77.75410696920689,266.5490230936944,869.58249469511,1.6502525409957123
2000-01-27,701.3660393395701,701.301128685629,200.63180622078477,527.4134426155207,164.87751892012847,698.7832415090498,529.0456693276876,646.3289230071833,635.6569801316898,552.7038099647825,196.56015287476154,177.32470316165376,703.9102444617528,307.7779436181208,421.1354632157167,418.91906342239054,438.0459312281123,35.89382704201975,451.1964857158803,900.4929407073901,305.8569941794562,690.1851581191721,442.4968261991721,1005.7877258087659,642.9371346986312,721.3015379620582,222.35647407984843,217.64643652503767,222.47651461072394,244.97435513544036,716.260100126492,490.0493840360901,257.2161718961394,30.843510038276932,977.949366802394,170.44085391479342,115.09320522636092,389.04145686985623,876.281471535034,508.43281943866066,658.4989193647317,198.01582044499696,838.6292722268633,211.73074576045417,426.9541704061396,815.5276536938104,81.84829825806955,271.40166838925234,826.5532057507066,1.504887994839656
2000-01-28,706.5821953461397,704.1404549995885,191.61833633538342,517.6742252547101,162.5536807161386,735.285224649976,530.0207545212052,603.1492610718988,626.1614185346835,561.3904150487007,164.68502444973396,169.99114960500086,709.0994119219795,307.3753260689656,420.19049412273534,412.1285539165498,407.2775845181993,35.61467579360107,464.94396823455463,911.536267056709,358.5928033710679,674.3179717455884,426.77052860602623,991.9982115965076,675.9568261806997,716.6028746471877,222.7587185017882,225.29276553832366,230.3770270222086,246.39414158744742,675.367216730351,490.86822892194357,254.18970942124037,32.348698615656,965.9261806373797,169.4417955411162,115.34076178516582,385.50158095130524,878.6446566128105,521.3383583460767,660.554389955224,210.45038575279918,855.5383372944352,221.17768000330253,427.23027170036266,753.1568904138027,79.12930865102962,267.73193394610377,812.1129790643994,1.6119459597688213
2000-01-31,720.2956992509089,710.2401509824709,195.021836380206,531.2156445661492,170.10131043320672,696.8191289091772,530.5288827312264,619.0468566332136,642.3517281142779,544.9973077600437,205.35462329147825,169.79710932112357,705.1128056553164,306.54725318410436,420.6902549047445,413.56830464904823,443.7905685554928,35.559582610574125,452.16237294038353,904.3357519077864,322.2253706435627,683.9301513700237,442.6536475184546,997.3552922648812,653.4113693877454,701.2350308566909,221.19218656841346,225.06706860389846,233.07441929126702,245.58773854488786,701.2327588398101,491.35373056244777,253.27417901225928,31.933325227388252,1002.7226259603506,172.29038718509602,113.9406128702125,380.1404337195941,886.687122522287,515.551954418068,658.4964309387407,210.08340865990243,866.3131778878287,236.33993345037578,427.0870299140474,737.013454319613,79.57297534952801,267.8468280864551,841.3642999694833,1.4988331740771628
2000-02-01,727.2207557357222,696.1460274618568,191.785285001663,525.6238241722032,165.60839550706922,728.9609758845529,530.9955572384009,618.7647731062374,629.4220766285728,539.4756537346934,194.68600642858837,167.47124924909198,699.7323160812646,306.329465931604,427.91796358709246,414.8509909670518,470.4385185790318,35.35861298188911,456.88621066930995,906.356533983463,324.7503084321563,681.6110074169851,427.38619942403693,983.2838488366197,654.2447440349139,701.972279534973,223.4914460173582,221.09463752707353,227.8702812365542,245.53721621645997,727.244455191057,490.46629766191415,252.52571969994247,32.25185798940061,995.169681122347,170.9728247559049,114.07491170434864,385.7996626357631,879.3755480265406,524.0442159389092,658.7581718105388,214.6717120615106,825.7182868720051,233.17195125074738,427.2364747564888,774.1451635726229,90.82806329315987,274.0441855128398,835.9821517816899,1.5016630786534257
2000-02-02,696.2689731046089,723.0700067918864,192.59883173956135,533.9336937879617,165.54794204233903,683.847886265558,530.36839754489,591.3473476435058,621.4472149395647,556.4193429967189,191.39521775771604,164.48758516923692,712.2672512745903,312.8802821649513,446.6378513537841,416.12968667648215,444.25857485115097,35.58273093518628,460.79698203420094,907.0806829601813,362.19557430360635,670.8429832903768,413.2005721700528,1047.6524317731662,641.8750771280968,721.4378910488998,221.4554372298437,214.28358325842544,218.8355010151306,247.7543161625746,704.8448818255783,492.9996211787451,250.7657989124005,33.52160680572473,962.1076536268777,174.31108517713807,114.75250391681205,387.2149157879529,835.9087953411279,522.7198837247925,657.982456204375,199.16109170163094,798.9079337426377,232.77050878898595,427.0244587418989,827.9637861597391,85.49471154675867,270.2182765011474,831.9306839258321,1.4578995157116061
2000-02-03,775.7564782776965,727.9109718562638,191.02610998018844,502.5446487941969,168.11454981339077,732.0894335713803,531.1905450321022,627.5771906315763,639.2254090266592,535.6767056301508,193.69867419871494,166.0502889325383,689.6572515564245,299.9953474757455,434.88686046314604,419.09817862339054,451.8762465510384,35.45340814966674,457.2737218353289,906.6718724981481,374.5721844869314,686.6652742194947,387.3625360713597,1038.689777348887,660.6451784424593,711.8664574537203,218.3297772497987,220.36698801486295,226.26090459000736,252.11572063961734,723.2128036178174,491.8347215489589,255.7146827730965,32.89542515559862,986.7881265127635,175.76875237499144,115.69901116410377,389.8372783764451,914.2827354507092,521.3473534849937,660.6923375890229,212.21920531644122,811.5005544176569,248.4640891613619,426.63903747602046,721.2423668988656,80.50029793388066,277.154779549772,826.7173162077509,1.4903343454236477
2000-02-04,727.1755639989806,718.1126928927513,193.2839987605559,559.1664470911695,159.603758675988,722.2208334021022,530.2913626432266,631.1868332862531,637.6510540809926,549.4332563335408,187.58677839873832,162.6400601938639,696.3322918121058,300.323104968902,436.1516089383508,413.5501405270868,447.73074581350403,35.3620822154886,456.0222707640191,901.9536129599476,322.77145166688456,667.2659241329472,391.7839650050195,959.9315170115675,624.5932757882821,731.7609950546586,220.89898396304872,223.0144635882209,217.98313112389133,249.22267399289908,682.515186763841,494.33891099534515,252.29818363151816,33.4650773135518,966.3500662646325,173.51211976132709,113.21114933781335,393.6020476389875,900.6422098935359,509.0527693560385,658.5973668799602,217.7911190965193,874.7545976582979,224.47773179769146,426.8321526717717,736.5669587699091,84.06367646047093,270.4740457328369,819.5724255323435,1.6313170032935709
2000-02-07,768.0296378231363,687.6723430093609,198.82800044975158,512.4765048541506,165.48534211983122,713.7574777445403,530.6967920218013,616.1662875596347,638.3092660319966,542.3669254978046,192.13463569130255,170.02094637797398,691.1217892341501,315.746670852416,417.8503518690757,417.4009858299313,429.48804036841904,35.19078207004617,460.778849697128,907.7194896540208,329.57013784143754,691.4549808112754,405.9216168315713,989.7906034495345,663.8176080499992,716.7600665124728,221.56107144118866,217.91188855168554,225.67784547217343,246.22405852186367,723.3458234825058,492.3680952418105,252.31438313523307,34.09303577160531,1013.6483350705271,171.83159462269822,116.50456697939153,387.39273768756146,848.541146983972,524.1974918078251,656.3050996081998,211.43517812437017,899.9802210968691,223.43863031785725,426.5667679660413,804.1143329626932,73.18538262510833,271.30897735173073,801.8802158872804,1.5833124808073507
2000-02-08,642.5223394357807,700.7471092528416,191.06457051227432,526.7611020942603,165.1527316429207,734.6579292227008,529.8958132333937,620.1748324238112,626.2803808349865,573.3224532904092,206.3796779703067,164.89975068786285,711.8985469283626,309.3810546681903,422.7874508130859,418.6648558892534,431.37215053799497,35.56922943949061,458.4057073779838,907.4295793163412,322.0470715691368,683.3052680788402,438.2160584416382,969.8864062156517,644.3927087859356,711.4886036825211,221.50769918370577,210.84687395374635,226.94730917795079,246.98525794286272,734.7972592289997,496.113986155436,248.74566248272808,32.77130454916482,960.6104653049712,170.60834978259712,115.47142457682581,391.4987981568929,903.5914626345822,515.1404362427089,659.9302550391402,213.05278213351238,818.0663817650027,226.30133904701486,426.32872896785415,781.1592698559389,84.91722527179623,270.1484228192556,852.0426327842104,1.1334340591409315
2000-02-09,710.8857440626608,720.5700483195915,192.21835263618976,532.8835070504703,166.88828607960082,717.0766798650291,528.8821459210925,635.2174465426735,643.67565720412,531.3324393781915,195.2615782657843,173.85408673624178,693.5220848426349,302.33965263490376,403.91286892278106,417.84788388153737,438.89344180308564,35.451684501054224,470.0663577296434,907.0339574309833,327.8166592310956,688.6818877030057,434.33733526387516,992.9353153880392,650.0366600355486,713.0481665480164,220.3838099694284,213.3583416217636,214.02154519437187,254.31763806525112,680.1776061634521,494.23826502626093,256.15472880751565,33.29642809505745,998.6472340710469,175.03605874600265,115.55829248080201,384.134076502066,893.9611277437534,526.6951435381458,659.0173103100809,203.56716415619286,816.3820846676365,226.07684699861719,426.3975002021663,786.465451493114,83.5863794110363,270.5099799669059,812.0449223845064,1.7012158342263497
2000-02-10,698.0709925418175,699.3174999847078,193.21386029159024,545.2983702927221,160.14087096833123,737.8221350371812,531.9187673274818,611.5104044455787,618.8964944715599,558.68858440247,200.86312383732863,161.8147081707746,678.1513303236543,301.06304329383374,438.23527875526145,417.1877962153121,420.30953627987384,35.661065125391076,458.64791533957595,909.4119683578671,322.59088756699055,700.9683112784337,413.21757882591015,1011.2393456167079,640.6507877190904,714.0839803120646,220.11771145892953,233.24025471705104,233.9532037792406,249.62493087397263,654.1131134987941,495.5987953715372,250.76693817029937,33.52349777386756,943.5150496415328,169.93513472071928,115.59820738276746,388.27080922641204,819.1363714201077,511.0156852372223,658.3236437631356,204.82327897623782,828.4726241583274,228.93637038925172,426.56955544699304,797.8156627370795,78.39060554550754,265.4352945845437,795.3762173483075,1.3826536261126243
2000-02-11,712.4160411893317,703.4968152171169,190.7915854207541,510.44198529992815,161.99476924939734,698.4113951637922,529.2385082320969,635.7787450947246,633.6247197694273,557.3912511974374,179.98746611123798,167.89796362635923,714.1038834427584,304.35781616341455,429.3947674537357,413.4816489050145,447.2448140527539,35.85753960205925,460.079336128873,904.2739984737228,360.7500351622929,689.0364551737349,380.0990515391912,1048.251657056457,634.9484122660442,709.1437293758901,220.13821831963662,218.4417045220952,226.8438061041555,249.26086767548523,666.5169704668002,495.2799205838544,256.6175163146068,33.00196631241793,987.9760458054807,171.9016425369183,115.73569625266585,380.45484509360676,829.1892310791809,523.9445842009654,658.3167719852829,215.20743544989776,798.4294530175928,213.50811758942748,425.9156854678932,776.5296328381514,80.04535419669465,268.5641312437709,854.4211459377769,1.0439061412084936
2000-02-14,684.3499460006183,705.9217394238569,186.4619839055286,544.2357776310772,167.27081290626083,694.8057111347179,529.750251468377,619.0740804803161,619.4391548768037,539.4169322373631,205.3699948490866,165.85062277832768,715.6663248769771,309.1197536101277,449.5578237545195,421.1847856852436,446.4625978762449,36.01364271578216,463.09168915358686,912.8722879932944,338.53839778641003,676.5824149895656,425.4463036539892,1036.2843791163405,661.144119327542,711.1196646933181,219.8448129705443,223.50626286237997,234.64664214806513,248.95752051653236,768.0586969113681,492.91727265914835,255.5396863652504,32.29717675860322,920.8959449585758,169.93401609417523,116.17122565812603,384.7274863348874,892.3281491779135,520.3246025302086,656.8138876386766,198.6465466765892,798.0388041979324,229.6732838825037,426.14218964564685,738.7387583744078,81.8538587233007,271.0176484671398,854.4958018040921,1.1035351108459643
2000-02-15,694.1723590677557,699.9327987234054,196.19305903878887,543.3249055764999,170.09074157800427,705.4685494205073,529.5091216918865,617.8658594653178,633.9268497108015,534.1517247143697,184.41657476592118,167.1662670112811,703.3472454980723,301.1678982610798,419.5230766597567,416.90762404727167,436.6835957127899,36.13180420129132,464.8272406774085,906.8385063417622,334.4342673680905,680.325436012545,425.10958732902935,977.3933010051657,641.0855246111668,726.2109557517388,219.98803143116717,213.04049634577675,218.84630367210846,254.4882262831455,694.9197293186146,492.866413711691,253.9542777971609,33.68401142573345,939.4622799437977,167.36273646216517,116.36096526530123,395.0933527421614,863.7168509404756,522.9140770061265,660.0982457902512,194.0281660951762,850.5728504971025,227.3215881245356,425.663942531828,792.3578914104293,80.39647312948622,274.1677682358233,839.4768239326527,1.210571214194438
2000-02-16,671.6525199680016,689.3585661013286,199.6073288244439,520.6732428442346,165.9251283980007,737.9804811476911,531.3404259534165,601.9218217807875,630.8076654131554,551.9175909480842,192.06821682232516,164.1623137290589,704.7580692735254,311.10721378755863,416.1977552684753,420.7450558319267,461.69077143257584,36.18118232451688,456.0804099500517,906.9155993621844,351.7668795251094,687.6070106993367,437.20621277290496,942.7544701302439,660.0365518080824,720.4749052472531,218.52339670750345,238.18160417204263,218.74490873486576,248.02645778685434,734.4963203561764,491.31359400777495,252.70014479139772,32.464748324864274,946.409145230267,177.41275836895412,116.37644340763755,386.25327066905004,865.1795505011146,496.0220597591432,656.190383162416,212.3662314460624,861.3059837058831,229.10080914251355,425.82631310174366,749.0413163103572,77.72373798691424,272.1534988847282,812.6439469607602,0.6580915976514845
2000-02-17,704.750158094951,727.136359999298,195.40884677335154,508.1902892461669,156.97119164903353,723.9331183521484,529.0154561997962,595.0767503974583,637.1110988538063,565.8572450550545,180.95728528818316,161.50917613163475,695.7163667599028,304.45968391593334,419.97334616591485,418.60861070073577,470.24768624853436,36.4085049455971,458.97384416968646,910.8796582581137,368.75796603202394,688.5053487802492,412.0837544262647,1040.838719583973,605.5279414000232,712.5298052849872,219.15026304470467,232.6343109772196,221.337728193265,249.27026785793927,690.3481550688163,491.5917720053492,244.91689495095667,34.566896421337205,996.2568555939331,175.08956920598564,113.78782703780317,393.0728366206134,866.4745800371218,523.3275212128242,658.356557630462,204.98733283325433,867.1694527011566,233.0738908224117,425.6076436357645,763.6170980482997,80.37566251446671,269.5417024175158,830.7436222274489,0.8132261867405166
